 22-Oct-2005       (fran2_072.dat - 0.970 *fran2_071.dat) /  2.0000           
fran2_072.da  Conc = .20E+01  Mult = .10E+01  N1 =    1  N2 = 2127  SCALE =  1
 an2_071.dat  Conc = .10E+01  Mult = .97E+00  N1 =    1  N2 = 2127  SCALE =  1
  0.178703E+00  0.965844E+06  0.246714E+05
  0.180952E+00  0.100896E+07  0.247838E+05
  0.183202E+00  0.949396E+06  0.234011E+05
  0.185452E+00  0.986912E+06  0.232072E+05
  0.187701E+00  0.961886E+06  0.223270E+05
  0.189951E+00  0.943060E+06  0.219640E+05
  0.192201E+00  0.902525E+06  0.218019E+05
  0.194451E+00  0.903231E+06  0.205421E+05
  0.196700E+00  0.929390E+06  0.205810E+05
  0.198950E+00  0.951262E+06  0.199941E+05
  0.201200E+00  0.948317E+06  0.197120E+05
  0.203449E+00  0.999551E+06  0.191475E+05
  0.205699E+00  0.984260E+06  0.183297E+05
  0.207949E+00  0.100590E+07  0.185849E+05
  0.210198E+00  0.959450E+06  0.179792E+05
  0.212448E+00  0.961062E+06  0.177197E+05
  0.214698E+00  0.952520E+06  0.171565E+05
  0.216948E+00  0.930472E+06  0.168554E+05
  0.219197E+00  0.903090E+06  0.168349E+05
  0.221447E+00  0.908656E+06  0.162371E+05
  0.223697E+00  0.960837E+06  0.161088E+05
  0.225946E+00  0.952499E+06  0.155702E+05
  0.228196E+00  0.945100E+06  0.155931E+05
  0.230446E+00  0.936008E+06  0.153851E+05
  0.232695E+00  0.925383E+06  0.147716E+05
  0.234945E+00  0.879730E+06  0.147992E+05
  0.237195E+00  0.913462E+06  0.143367E+05
  0.239445E+00  0.904762E+06  0.144432E+05
  0.241694E+00  0.912827E+06  0.139822E+05
  0.243944E+00  0.902013E+06  0.136434E+05
  0.246194E+00  0.891414E+06  0.138029E+05
  0.248443E+00  0.876668E+06  0.132478E+05
  0.250693E+00  0.908466E+06  0.132910E+05
  0.252943E+00  0.901620E+06  0.128534E+05
  0.255192E+00  0.901050E+06  0.128709E+05
  0.257442E+00  0.887179E+06  0.128400E+05
  0.259692E+00  0.885538E+06  0.123676E+05
  0.261942E+00  0.888055E+06  0.123359E+05
  0.264191E+00  0.898714E+06  0.120869E+05
  0.266441E+00  0.901017E+06  0.121316E+05
  0.268691E+00  0.885593E+06  0.119756E+05
  0.270940E+00  0.882775E+06  0.115824E+05
  0.273190E+00  0.873872E+06  0.115742E+05
  0.275440E+00  0.877751E+06  0.114068E+05
  0.277689E+00  0.890078E+06  0.116405E+05
  0.279939E+00  0.877929E+06  0.113872E+05
  0.282189E+00  0.868113E+06  0.112600E+05
  0.284439E+00  0.851273E+06  0.113735E+05
  0.286688E+00  0.857597E+06  0.111935E+05
  0.288938E+00  0.845982E+06  0.112353E+05
  0.291188E+00  0.849051E+06  0.110192E+05
  0.293437E+00  0.850372E+06  0.111499E+05
  0.295687E+00  0.865894E+06  0.110699E+05
  0.297937E+00  0.829532E+06  0.108393E+05
  0.300186E+00  0.837990E+06  0.109257E+05
  0.302436E+00  0.827471E+06  0.106427E+05
  0.304686E+00  0.801602E+06  0.107796E+05
  0.306935E+00  0.827052E+06  0.106775E+05
  0.309185E+00  0.826470E+06  0.105100E+05
  0.311435E+00  0.825025E+06  0.105398E+05
  0.313685E+00  0.818293E+06  0.103421E+05
  0.315934E+00  0.824246E+06  0.104940E+05
  0.318184E+00  0.824726E+06  0.102667E+05
  0.320434E+00  0.814398E+06  0.102096E+05
  0.322683E+00  0.806660E+06  0.103204E+05
  0.324933E+00  0.804296E+06  0.100605E+05
  0.327183E+00  0.800413E+06  0.101094E+05
  0.329432E+00  0.762555E+06  0.987972E+04
  0.331682E+00  0.786064E+06  0.996584E+04
  0.333932E+00  0.783993E+06  0.100178E+05
  0.336182E+00  0.796580E+06  0.978795E+04
  0.338431E+00  0.773247E+06  0.980415E+04
  0.340681E+00  0.786268E+06  0.960155E+04
  0.342931E+00  0.786471E+06  0.976804E+04
  0.345180E+00  0.783239E+06  0.956458E+04
  0.347430E+00  0.797635E+06  0.957227E+04
  0.349680E+00  0.774356E+06  0.958347E+04
  0.351929E+00  0.751668E+06  0.941999E+04
  0.354179E+00  0.749347E+06  0.951791E+04
  0.356429E+00  0.767854E+06  0.929472E+04
  0.358679E+00  0.771184E+06  0.928513E+04
  0.360928E+00  0.752412E+06  0.934296E+04
  0.363178E+00  0.751513E+06  0.922806E+04
  0.365428E+00  0.750020E+06  0.919067E+04
  0.367677E+00  0.730191E+06  0.903902E+04
  0.369927E+00  0.745205E+06  0.913721E+04
  0.372177E+00  0.748050E+06  0.909381E+04
  0.374426E+00  0.749144E+06  0.908495E+04
  0.376676E+00  0.763098E+06  0.900755E+04
  0.378926E+00  0.759031E+06  0.884903E+04
  0.381176E+00  0.723414E+06  0.894155E+04
  0.383425E+00  0.725261E+06  0.884994E+04
  0.385675E+00  0.729694E+06  0.880121E+04
  0.387925E+00  0.706650E+06  0.874908E+04
  0.390174E+00  0.701258E+06  0.870712E+04
  0.392424E+00  0.713850E+06  0.880402E+04
  0.394674E+00  0.724672E+06  0.859104E+04
  0.396923E+00  0.708610E+06  0.865445E+04
  0.399173E+00  0.711201E+06  0.864543E+04
  0.401423E+00  0.705531E+06  0.856018E+04
  0.403673E+00  0.703674E+06  0.853525E+04
  0.405922E+00  0.695045E+06  0.841011E+04
  0.408172E+00  0.683670E+06  0.847957E+04
  0.410422E+00  0.708663E+06  0.839722E+04
  0.412671E+00  0.729334E+06  0.841147E+04
  0.414921E+00  0.698011E+06  0.837884E+04
  0.417171E+00  0.691977E+06  0.827164E+04
  0.419420E+00  0.685429E+06  0.835569E+04
  0.421670E+00  0.664752E+06  0.824693E+04
  0.423920E+00  0.663453E+06  0.821228E+04
  0.426169E+00  0.671005E+06  0.817933E+04
  0.428419E+00  0.677852E+06  0.814357E+04
  0.430669E+00  0.683479E+06  0.817626E+04
  0.432919E+00  0.685454E+06  0.809969E+04
  0.435168E+00  0.658381E+06  0.804403E+04
  0.437418E+00  0.670770E+06  0.807416E+04
  0.439668E+00  0.667103E+06  0.803456E+04
  0.441917E+00  0.657576E+06  0.797146E+04
  0.444167E+00  0.652517E+06  0.784179E+04
  0.446417E+00  0.635683E+06  0.797948E+04
  0.448666E+00  0.641831E+06  0.792424E+04
  0.450916E+00  0.630209E+06  0.785326E+04
  0.453166E+00  0.641197E+06  0.786073E+04
  0.455416E+00  0.636390E+06  0.777870E+04
  0.457665E+00  0.634174E+06  0.788722E+04
  0.459915E+00  0.628734E+06  0.771213E+04
  0.462165E+00  0.614060E+06  0.774998E+04
  0.464414E+00  0.609136E+06  0.771578E+04
  0.466664E+00  0.619742E+06  0.769939E+04
  0.468914E+00  0.603407E+06  0.775024E+04
  0.471163E+00  0.610492E+06  0.758336E+04
  0.473413E+00  0.610805E+06  0.760040E+04
  0.475663E+00  0.604856E+06  0.756951E+04
  0.477913E+00  0.591328E+06  0.758590E+04
  0.480162E+00  0.593422E+06  0.760592E+04
  0.482412E+00  0.580676E+06  0.746654E+04
  0.484662E+00  0.596501E+06  0.754229E+04
  0.486911E+00  0.580910E+06  0.746074E+04
  0.489161E+00  0.589593E+06  0.746725E+04
  0.491411E+00  0.601125E+06  0.741114E+04
  0.493660E+00  0.607241E+06  0.736891E+04
  0.495910E+00  0.580280E+06  0.745296E+04
  0.498160E+00  0.578228E+06  0.729894E+04
  0.500410E+00  0.575324E+06  0.731424E+04
  0.502659E+00  0.571122E+06  0.732169E+04
  0.504909E+00  0.576475E+06  0.731089E+04
  0.507159E+00  0.578157E+06  0.734481E+04
  0.509408E+00  0.577151E+06  0.725480E+04
  0.511658E+00  0.568838E+06  0.720928E+04
  0.513908E+00  0.563902E+06  0.722570E+04
  0.516157E+00  0.557092E+06  0.724267E+04
  0.518407E+00  0.549497E+06  0.718711E+04
  0.520657E+00  0.544960E+06  0.711430E+04
  0.522907E+00  0.545799E+06  0.713425E+04
  0.525156E+00  0.541385E+06  0.710288E+04
  0.527406E+00  0.541589E+06  0.710472E+04
  0.529656E+00  0.550467E+06  0.705365E+04
  0.531905E+00  0.539515E+06  0.705095E+04
  0.534155E+00  0.535962E+06  0.707352E+04
  0.536405E+00  0.547434E+06  0.700326E+04
  0.538654E+00  0.528728E+06  0.700026E+04
  0.540904E+00  0.526850E+06  0.697324E+04
  0.543154E+00  0.527435E+06  0.700011E+04
  0.545404E+00  0.518622E+06  0.700092E+04
  0.547653E+00  0.507537E+06  0.686195E+04
  0.549903E+00  0.497398E+06  0.691528E+04
  0.552153E+00  0.500569E+06  0.685715E+04
  0.554402E+00  0.495081E+06  0.690323E+04
  0.556652E+00  0.496518E+06  0.685531E+04
  0.558902E+00  0.505752E+06  0.681175E+04
  0.561151E+00  0.509555E+06  0.686430E+04
  0.563401E+00  0.486736E+06  0.675481E+04
  0.565651E+00  0.494270E+06  0.681344E+04
  0.567900E+00  0.495358E+06  0.671301E+04
  0.570150E+00  0.496053E+06  0.675364E+04
  0.572400E+00  0.501044E+06  0.679331E+04
  0.574650E+00  0.488363E+06  0.668695E+04
  0.576899E+00  0.482473E+06  0.673972E+04
  0.579149E+00  0.485719E+06  0.661719E+04
  0.581399E+00  0.482174E+06  0.669369E+04
  0.583648E+00  0.464521E+06  0.668101E+04
  0.585898E+00  0.465586E+06  0.662307E+04
  0.588148E+00  0.459840E+06  0.666723E+04
  0.590397E+00  0.465792E+06  0.657597E+04
  0.592647E+00  0.472611E+06  0.660262E+04
  0.594897E+00  0.460735E+06  0.655660E+04
  0.597147E+00  0.444428E+06  0.653869E+04
  0.599396E+00  0.451167E+06  0.663191E+04
  0.601646E+00  0.457549E+06  0.649525E+04
  0.603896E+00  0.458556E+06  0.656693E+04
  0.606145E+00  0.450675E+06  0.644469E+04
  0.608395E+00  0.442694E+06  0.649018E+04
  0.610645E+00  0.432298E+06  0.652084E+04
  0.612894E+00  0.427941E+06  0.643698E+04
  0.615144E+00  0.442523E+06  0.647688E+04
  0.617394E+00  0.427684E+06  0.640953E+04
  0.619644E+00  0.436108E+06  0.645566E+04
  0.621893E+00  0.432170E+06  0.643769E+04
  0.624143E+00  0.424596E+06  0.634378E+04
  0.626393E+00  0.426164E+06  0.641157E+04
  0.628642E+00  0.433331E+06  0.633598E+04
  0.630892E+00  0.431213E+06  0.638210E+04
  0.633142E+00  0.404504E+06  0.633100E+04
  0.635391E+00  0.402769E+06  0.627308E+04
  0.637641E+00  0.412112E+06  0.636205E+04
  0.639891E+00  0.405909E+06  0.629951E+04
  0.642141E+00  0.393116E+06  0.630187E+04
  0.644390E+00  0.410176E+06  0.624566E+04
  0.646640E+00  0.396968E+06  0.625862E+04
  0.648890E+00  0.397840E+06  0.629040E+04
  0.651139E+00  0.392464E+06  0.619421E+04
  0.653389E+00  0.397468E+06  0.621833E+04
  0.655639E+00  0.391558E+06  0.620261E+04
  0.657888E+00  0.402300E+06  0.621544E+04
  0.660138E+00  0.384226E+06  0.620473E+04
  0.662388E+00  0.385789E+06  0.612840E+04
  0.664638E+00  0.383213E+06  0.614251E+04
  0.666887E+00  0.372682E+06  0.614617E+04
  0.669137E+00  0.372030E+06  0.617134E+04
  0.671387E+00  0.372118E+06  0.613031E+04
  0.673636E+00  0.365706E+06  0.610047E+04
  0.675886E+00  0.358517E+06  0.609662E+04
  0.678136E+00  0.366995E+06  0.606238E+04
  0.680385E+00  0.358892E+06  0.609266E+04
  0.682635E+00  0.350882E+06  0.604435E+04
  0.684885E+00  0.359117E+06  0.604157E+04
  0.687134E+00  0.359184E+06  0.605059E+04
  0.689384E+00  0.350754E+06  0.601952E+04
  0.691634E+00  0.346612E+06  0.600152E+04
  0.693884E+00  0.353531E+06  0.597567E+04
  0.696133E+00  0.336569E+06  0.603866E+04
  0.698383E+00  0.341631E+06  0.594665E+04
  0.700633E+00  0.338092E+06  0.593336E+04
  0.702882E+00  0.328031E+06  0.595004E+04
  0.705132E+00  0.344181E+06  0.594031E+04
  0.707382E+00  0.336855E+06  0.596922E+04
  0.709631E+00  0.341543E+06  0.590221E+04
  0.711881E+00  0.343466E+06  0.593251E+04
  0.714131E+00  0.344526E+06  0.593602E+04
  0.716381E+00  0.338280E+06  0.587255E+04
  0.718630E+00  0.335954E+06  0.591956E+04
  0.720880E+00  0.325942E+06  0.580740E+04
  0.723130E+00  0.312912E+06  0.589099E+04
  0.725379E+00  0.323610E+06  0.587399E+04
  0.727629E+00  0.305764E+06  0.581542E+04
  0.729879E+00  0.297948E+06  0.584495E+04
  0.732128E+00  0.304011E+06  0.578712E+04
  0.734378E+00  0.299028E+06  0.586450E+04
  0.736628E+00  0.294007E+06  0.578193E+04
  0.738878E+00  0.303163E+06  0.579067E+04
  0.741127E+00  0.308304E+06  0.579762E+04
  0.743377E+00  0.306078E+06  0.575894E+04
  0.745627E+00  0.298885E+06  0.578915E+04
  0.747876E+00  0.291345E+06  0.570438E+04
  0.750126E+00  0.293293E+06  0.572748E+04
  0.752376E+00  0.293343E+06  0.573178E+04
  0.754625E+00  0.297591E+06  0.572660E+04
  0.756875E+00  0.292014E+06  0.573336E+04
  0.759125E+00  0.296682E+06  0.565270E+04
  0.761375E+00  0.299428E+06  0.571283E+04
  0.763624E+00  0.275272E+06  0.569148E+04
  0.765874E+00  0.268436E+06  0.568021E+04
  0.768124E+00  0.262452E+06  0.566225E+04
  0.770373E+00  0.276956E+06  0.563131E+04
  0.772623E+00  0.272022E+06  0.566813E+04
  0.774873E+00  0.273354E+06  0.560991E+04
  0.777122E+00  0.277535E+06  0.563499E+04
  0.779372E+00  0.261651E+06  0.564288E+04
  0.781622E+00  0.261894E+06  0.559066E+04
  0.783872E+00  0.261205E+06  0.562512E+04
  0.786121E+00  0.264055E+06  0.554468E+04
  0.788371E+00  0.265723E+06  0.557757E+04
  0.790621E+00  0.280771E+06  0.557945E+04
  0.792870E+00  0.276170E+06  0.557568E+04
  0.795120E+00  0.262970E+06  0.556795E+04
  0.797370E+00  0.258050E+06  0.551794E+04
  0.799619E+00  0.256316E+06  0.556330E+04
  0.801869E+00  0.248154E+06  0.553688E+04
  0.804119E+00  0.249343E+06  0.551964E+04
  0.806368E+00  0.258078E+06  0.553120E+04
  0.808618E+00  0.254434E+06  0.548892E+04
  0.810868E+00  0.257271E+06  0.553383E+04
  0.813118E+00  0.249537E+06  0.545632E+04
  0.815367E+00  0.251423E+06  0.547696E+04
  0.817617E+00  0.242748E+06  0.546871E+04
  0.819867E+00  0.245369E+06  0.546654E+04
  0.822116E+00  0.249918E+06  0.551422E+04
  0.824366E+00  0.225504E+06  0.540342E+04
  0.826616E+00  0.223804E+06  0.546277E+04
  0.828865E+00  0.229995E+06  0.540084E+04
  0.831115E+00  0.228678E+06  0.542967E+04
  0.833365E+00  0.220648E+06  0.542304E+04
  0.835615E+00  0.237521E+06  0.539364E+04
  0.837864E+00  0.232763E+06  0.543993E+04
  0.840114E+00  0.227253E+06  0.537478E+04
  0.842364E+00  0.219809E+06  0.540979E+04
  0.844613E+00  0.231294E+06  0.536192E+04
  0.846863E+00  0.222437E+06  0.535842E+04
  0.849113E+00  0.220396E+06  0.542020E+04
  0.851362E+00  0.212937E+06  0.530668E+04
  0.853612E+00  0.211878E+06  0.536438E+04
  0.855862E+00  0.214900E+06  0.532227E+04
  0.858112E+00  0.202022E+06  0.533452E+04
  0.860361E+00  0.212581E+06  0.535406E+04
  0.862611E+00  0.209091E+06  0.528466E+04
  0.864861E+00  0.223465E+06  0.534897E+04
  0.867110E+00  0.218712E+06  0.529124E+04
  0.869360E+00  0.209727E+06  0.530331E+04
  0.871610E+00  0.197133E+06  0.530226E+04
  0.873859E+00  0.203742E+06  0.523924E+04
  0.876109E+00  0.211000E+06  0.530273E+04
  0.878359E+00  0.213122E+06  0.525505E+04
  0.880609E+00  0.219836E+06  0.525168E+04
  0.882858E+00  0.194497E+06  0.525323E+04
  0.885108E+00  0.185498E+06  0.523531E+04
  0.887358E+00  0.185800E+06  0.528639E+04
  0.889607E+00  0.196009E+06  0.521479E+04
  0.891857E+00  0.201294E+06  0.522325E+04
  0.894107E+00  0.201534E+06  0.522326E+04
  0.896356E+00  0.200197E+06  0.524140E+04
  0.898606E+00  0.195973E+06  0.521724E+04
  0.900856E+00  0.185768E+06  0.516947E+04
  0.903106E+00  0.183012E+06  0.520707E+04
  0.905355E+00  0.182798E+06  0.518514E+04
  0.907605E+00  0.174684E+06  0.520255E+04
  0.909855E+00  0.188068E+06  0.517082E+04
  0.912104E+00  0.194618E+06  0.513345E+04
  0.914354E+00  0.173712E+06  0.517263E+04
  0.916604E+00  0.171102E+06  0.514277E+04
  0.918853E+00  0.172797E+06  0.515895E+04
  0.921103E+00  0.172814E+06  0.510854E+04
  0.923353E+00  0.172600E+06  0.514796E+04
  0.925603E+00  0.179963E+06  0.514413E+04
  0.927852E+00  0.166020E+06  0.510160E+04
  0.930102E+00  0.172829E+06  0.513173E+04
  0.932352E+00  0.173132E+06  0.506735E+04
  0.934601E+00  0.160076E+06  0.513307E+04
  0.936851E+00  0.160824E+06  0.509987E+04
  0.939101E+00  0.163999E+06  0.506911E+04
  0.941350E+00  0.148126E+06  0.510163E+04
  0.943600E+00  0.144561E+06  0.506058E+04
  0.945850E+00  0.141941E+06  0.511226E+04
  0.948099E+00  0.149538E+06  0.504845E+04
  0.950349E+00  0.155299E+06  0.504711E+04
  0.952599E+00  0.158539E+06  0.505963E+04
  0.954849E+00  0.159624E+06  0.503386E+04
  0.957098E+00  0.151721E+06  0.507284E+04
  0.959348E+00  0.140666E+06  0.500207E+04
  0.961598E+00  0.154984E+06  0.504349E+04
  0.963847E+00  0.148133E+06  0.504276E+04
  0.966097E+00  0.143933E+06  0.499245E+04
  0.968347E+00  0.143468E+06  0.502645E+04
  0.970596E+00  0.130704E+06  0.498715E+04
  0.972846E+00  0.140146E+06  0.503209E+04
  0.975096E+00  0.143796E+06  0.498895E+04
  0.977346E+00  0.138336E+06  0.497239E+04
  0.979595E+00  0.129140E+06  0.499432E+04
  0.981845E+00  0.136702E+06  0.496364E+04
  0.984095E+00  0.141343E+06  0.498217E+04
  0.986344E+00  0.149856E+06  0.494997E+04
  0.988594E+00  0.148491E+06  0.496510E+04
  0.990844E+00  0.135017E+06  0.498597E+04
  0.993093E+00  0.128283E+06  0.493445E+04
  0.995343E+00  0.140850E+06  0.494871E+04
  0.997593E+00  0.126088E+06  0.488742E+04
  0.999843E+00  0.122646E+06  0.495049E+04
  0.100209E+01  0.138354E+06  0.495247E+04
  0.100434E+01  0.125010E+06  0.490377E+04
  0.100659E+01  0.124717E+06  0.493862E+04
  0.100884E+01  0.125701E+06  0.488170E+04
  0.101109E+01  0.139938E+06  0.494235E+04
  0.101334E+01  0.129637E+06  0.490097E+04
  0.101559E+01  0.128205E+06  0.489364E+04
  0.101784E+01  0.127799E+06  0.490235E+04
  0.102009E+01  0.131052E+06  0.487332E+04
  0.102234E+01  0.124936E+06  0.490600E+04
  0.102459E+01  0.120055E+06  0.484904E+04
  0.102684E+01  0.108370E+06  0.486817E+04
  0.102909E+01  0.119715E+06  0.490629E+04
  0.103134E+01  0.117399E+06  0.485462E+04
  0.103359E+01  0.127894E+06  0.487835E+04
  0.103584E+01  0.119007E+06  0.480981E+04
  0.103809E+01  0.122818E+06  0.486242E+04
  0.104034E+01  0.121924E+06  0.485953E+04
  0.104259E+01  0.121018E+06  0.483408E+04
  0.104484E+01  0.110252E+06  0.483917E+04
  0.104709E+01  0.116220E+06  0.480154E+04
  0.104934E+01  0.121641E+06  0.486108E+04
  0.105159E+01  0.106618E+06  0.479154E+04
  0.105384E+01  0.105399E+06  0.479899E+04
  0.105608E+01  0.100401E+06  0.481090E+04
  0.105833E+01  0.103267E+06  0.479237E+04
  0.106058E+01  0.986772E+05  0.483242E+04
  0.106283E+01  0.108356E+06  0.475550E+04
  0.106508E+01  0.105495E+06  0.478109E+04
  0.106733E+01  0.952282E+05  0.478663E+04
  0.106958E+01  0.106931E+06  0.478193E+04
  0.107183E+01  0.111826E+06  0.479122E+04
  0.107408E+01  0.115151E+06  0.474296E+04
  0.107633E+01  0.111626E+06  0.477773E+04
  0.107858E+01  0.955488E+05  0.476452E+04
  0.108083E+01  0.959393E+05  0.474402E+04
  0.108308E+01  0.934314E+05  0.475661E+04
  0.108533E+01  0.101264E+06  0.474072E+04
  0.108758E+01  0.108276E+06  0.478405E+04
  0.108983E+01  0.107143E+06  0.472115E+04
  0.109208E+01  0.905881E+05  0.472766E+04
  0.109433E+01  0.101656E+06  0.472916E+04
  0.109658E+01  0.971286E+05  0.471044E+04
  0.109883E+01  0.985699E+05  0.474607E+04
  0.110108E+01  0.108231E+06  0.467387E+04
  0.110333E+01  0.945048E+05  0.471087E+04
  0.110558E+01  0.101464E+06  0.470846E+04
  0.110783E+01  0.947513E+05  0.470472E+04
  0.111008E+01  0.950484E+05  0.470621E+04
  0.111233E+01  0.825605E+05  0.468115E+04
  0.111458E+01  0.891445E+05  0.470572E+04
  0.111683E+01  0.940280E+05  0.469022E+04
  0.111908E+01  0.973699E+05  0.467844E+04
  0.112133E+01  0.840512E+05  0.468420E+04
  0.112358E+01  0.953341E+05  0.466118E+04
  0.112583E+01  0.847976E+05  0.468354E+04
  0.112808E+01  0.853931E+05  0.464615E+04
  0.113033E+01  0.873799E+05  0.465764E+04
  0.113257E+01  0.903817E+05  0.465546E+04
  0.113482E+01  0.759829E+05  0.465195E+04
  0.113707E+01  0.729961E+05  0.465062E+04
  0.113932E+01  0.892806E+05  0.460069E+04
  0.114157E+01  0.843246E+05  0.465950E+04
  0.114382E+01  0.845399E+05  0.462902E+04
  0.114607E+01  0.890952E+05  0.465518E+04
  0.114832E+01  0.859956E+05  0.461473E+04
  0.115057E+01  0.748684E+05  0.460092E+04
  0.115282E+01  0.739373E+05  0.465086E+04
  0.115507E+01  0.799941E+05  0.459719E+04
  0.115732E+01  0.789781E+05  0.462808E+04
  0.115957E+01  0.872009E+05  0.460792E+04
  0.116182E+01  0.716419E+05  0.459553E+04
  0.116407E+01  0.736698E+05  0.463325E+04
  0.116632E+01  0.782051E+05  0.456351E+04
  0.116857E+01  0.787236E+05  0.459377E+04
  0.117082E+01  0.817954E+05  0.459531E+04
  0.117307E+01  0.893097E+05  0.459528E+04
  0.117532E+01  0.813299E+05  0.458559E+04
  0.117757E+01  0.774658E+05  0.452229E+04
  0.117982E+01  0.739412E+05  0.459146E+04
  0.118207E+01  0.800587E+05  0.456810E+04
  0.118432E+01  0.734986E+05  0.459519E+04
  0.118657E+01  0.676374E+05  0.457918E+04
  0.118882E+01  0.673670E+05  0.453468E+04
  0.119107E+01  0.664700E+05  0.457515E+04
  0.119332E+01  0.824258E+05  0.454474E+04
  0.119557E+01  0.841605E+05  0.455716E+04
  0.119782E+01  0.760674E+05  0.453547E+04
  0.120007E+01  0.750889E+05  0.453167E+04
  0.120232E+01  0.784810E+05  0.456373E+04
  0.120457E+01  0.631496E+05  0.450076E+04
  0.120681E+01  0.687779E+05  0.452680E+04
  0.120906E+01  0.559997E+05  0.451884E+04
  0.121131E+01  0.613021E+05  0.452905E+04
  0.121356E+01  0.599555E+05  0.452452E+04
  0.121581E+01  0.668921E+05  0.449383E+04
  0.121806E+01  0.697419E+05  0.451358E+04
  0.122031E+01  0.680136E+05  0.450106E+04
  0.122256E+01  0.646559E+05  0.451570E+04
  0.122481E+01  0.777424E+05  0.450983E+04
  0.122706E+01  0.732286E+05  0.447424E+04
  0.122931E+01  0.600104E+05  0.451171E+04
  0.123156E+01  0.646567E+05  0.447206E+04
  0.123381E+01  0.605532E+05  0.447903E+04
  0.123606E+01  0.625358E+05  0.447125E+04
  0.123831E+01  0.726095E+05  0.448068E+04
  0.124056E+01  0.609180E+05  0.449904E+04
  0.124281E+01  0.609014E+05  0.444622E+04
  0.124506E+01  0.677528E+05  0.446567E+04
  0.124731E+01  0.637393E+05  0.445715E+04
  0.124956E+01  0.553439E+05  0.447930E+04
  0.125181E+01  0.568339E+05  0.447089E+04
  0.125406E+01  0.600537E+05  0.442689E+04
  0.125631E+01  0.711674E+05  0.447477E+04
  0.125856E+01  0.633787E+05  0.443726E+04
  0.126081E+01  0.545074E+05  0.444782E+04
  0.126306E+01  0.664748E+05  0.442859E+04
  0.126531E+01  0.503214E+05  0.443588E+04
  0.126756E+01  0.577663E+05  0.445660E+04
  0.126981E+01  0.617983E+05  0.441302E+04
  0.127206E+01  0.648998E+05  0.443373E+04
  0.127431E+01  0.615766E+05  0.438800E+04
  0.127656E+01  0.556869E+05  0.443786E+04
  0.127881E+01  0.559647E+05  0.443447E+04
  0.128105E+01  0.645902E+05  0.438063E+04
  0.128330E+01  0.543288E+05  0.441079E+04
  0.128555E+01  0.533996E+05  0.437927E+04
  0.128780E+01  0.553242E+05  0.442791E+04
  0.129005E+01  0.562408E+05  0.439335E+04
  0.129230E+01  0.492319E+05  0.437644E+04
  0.129455E+01  0.452616E+05  0.441834E+04
  0.129680E+01  0.483752E+05  0.437183E+04
  0.129905E+01  0.533368E+05  0.439765E+04
  0.130130E+01  0.534231E+05  0.436521E+04
  0.130355E+01  0.547718E+05  0.438563E+04
